0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	3.067484662576687188e-03
0.000000000000000000e+00	1.503067484662576614e-01
2.777777777777777884e-03	1.503067484662576614e-01
2.777777777777777884e-03	2.914110429447852590e-01
5.555555555555555768e-03	2.914110429447852590e-01
5.555555555555555768e-03	3.680981595092024383e-01
8.333333333333333218e-03	3.680981595092024383e-01
8.333333333333333218e-03	6.196319018404907730e-01
1.111111111111111154e-02	6.196319018404907730e-01
1.111111111111111154e-02	6.288343558282208923e-01
1.388888888888888812e-02	6.288343558282208923e-01
1.388888888888888812e-02	6.533742331288343586e-01
1.666666666666666644e-02	6.533742331288343586e-01
1.666666666666666644e-02	6.656441717791411472e-01
1.944444444444444475e-02	6.656441717791411472e-01
1.944444444444444475e-02	7.208588957055214186e-01
2.222222222222222307e-02	7.208588957055214186e-01
2.222222222222222307e-02	7.392638036809815461e-01
2.500000000000000139e-02	7.392638036809815461e-01
2.500000000000000139e-02	7.453987730061349959e-01
2.777777777777777624e-02	7.453987730061349959e-01
2.777777777777777624e-02	7.515337423312883347e-01
3.333333333333333287e-02	7.515337423312883347e-01
3.333333333333333287e-02	7.607361963190184539e-01
3.611111111111110772e-02	7.607361963190184539e-01
3.611111111111110772e-02	8.343558282208588528e-01
4.166666666666666435e-02	8.343558282208588528e-01
4.166666666666666435e-02	8.742331288343557771e-01
4.444444444444444614e-02	8.742331288343557771e-01
4.444444444444444614e-02	8.773006134969325576e-01
4.722222222222222099e-02	8.773006134969325576e-01
4.722222222222222099e-02	8.987730061349693544e-01
5.000000000000000278e-02	8.987730061349693544e-01
5.000000000000000278e-02	9.018404907975460238e-01
5.277777777777777762e-02	9.018404907975460238e-01
5.277777777777777762e-02	9.110429447852760321e-01
6.111111111111110911e-02	9.110429447852760321e-01
6.111111111111110911e-02	9.141104294478528125e-01
7.222222222222221544e-02	9.141104294478528125e-01
7.222222222222221544e-02	9.233128834355828207e-01
8.055555555555556080e-02	9.233128834355828207e-01
8.055555555555556080e-02	9.294478527607361595e-01
8.888888888888889228e-02	9.294478527607361595e-01
8.888888888888889228e-02	9.325153374233128289e-01
9.166666666666666019e-02	9.325153374233128289e-01
9.166666666666666019e-02	9.386503067484662788e-01
9.722222222222222376e-02	9.386503067484662788e-01
9.722222222222222376e-02	9.417177914110429482e-01
1.111111111111111049e-01	9.417177914110429482e-01
1.111111111111111049e-01	9.447852760736196176e-01
1.222222222222222182e-01	9.447852760736196176e-01
1.222222222222222182e-01	9.478527607361962870e-01
1.277777777777777679e-01	9.478527607361962870e-01
1.277777777777777679e-01	9.509202453987729564e-01
1.749999999999999889e-01	9.509202453987729564e-01
1.749999999999999889e-01	9.539877300613497368e-01
1.972222222222222154e-01	9.539877300613497368e-01
1.972222222222222154e-01	9.570552147239264063e-01
2.000000000000000111e-01	9.570552147239264063e-01
2.000000000000000111e-01	9.601226993865030757e-01
2.138888888888888784e-01	9.601226993865030757e-01
2.138888888888888784e-01	9.631901840490797451e-01
2.250000000000000056e-01	9.631901840490797451e-01
2.250000000000000056e-01	9.662576687116564145e-01
2.277777777777777735e-01	9.662576687116564145e-01
2.277777777777777735e-01	9.693251533742330839e-01
2.333333333333333370e-01	9.693251533742330839e-01
2.333333333333333370e-01	9.723926380368098643e-01
2.416666666666666685e-01	9.723926380368098643e-01
2.416666666666666685e-01	9.754601226993865337e-01
5.388888888888888618e-01	9.754601226993865337e-01
5.388888888888888618e-01	9.785276073619632031e-01
5.749999999999999556e-01	9.785276073619632031e-01
5.749999999999999556e-01	9.815950920245398725e-01
6.027777777777777457e-01	9.815950920245398725e-01
6.027777777777777457e-01	9.846625766871165419e-01
6.277777777777777679e-01	9.846625766871165419e-01
6.277777777777777679e-01	9.907975460122699918e-01
6.333333333333333037e-01	9.907975460122699918e-01
6.333333333333333037e-01	9.938650306748466612e-01
8.249999999999999556e-01	9.938650306748466612e-01
8.249999999999999556e-01	9.969325153374233306e-01
8.277777777777777235e-01	9.969325153374233306e-01
8.277777777777777235e-01	1.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00
