0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	8.944543828264758540e-04
0.000000000000000000e+00	8.228980322003577597e-02
8.976660682226212176e-04	8.228980322003577597e-02
8.976660682226212176e-04	1.359570661896243315e-01
1.795332136445242435e-03	1.359570661896243315e-01
1.795332136445242435e-03	1.413237924865831940e-01
2.692998204667863653e-03	1.413237924865831940e-01
2.692998204667863653e-03	2.164579606440071580e-01
3.590664272890484870e-03	2.164579606440071580e-01
3.590664272890484870e-03	2.647584973166368649e-01
3.590664272890484870e-03	2.665474060822898283e-01
3.590664272890484870e-03	2.826475849731663881e-01
4.488330341113106088e-03	2.826475849731663881e-01
4.488330341113106088e-03	2.862254025044722594e-01
6.283662477558348523e-03	2.862254025044722594e-01
6.283662477558348523e-03	3.112701252236135807e-01
7.181328545780969741e-03	3.112701252236135807e-01
7.181328545780969741e-03	3.586762075134168337e-01
8.078994614003590091e-03	3.586762075134168337e-01
8.078994614003590091e-03	4.615384615384615641e-01
8.976660682226212176e-03	4.615384615384615641e-01
8.976660682226212176e-03	4.713774597495527519e-01
9.874326750448832526e-03	4.713774597495527519e-01
9.874326750448832526e-03	6.144901610017888816e-01
1.077199281867145461e-02	6.144901610017888816e-01
1.077199281867145461e-02	6.162790697674418450e-01
1.166965888689407496e-02	6.162790697674418450e-01
1.166965888689407496e-02	6.529516994633273175e-01
1.256732495511669705e-02	6.529516994633273175e-01
1.256732495511669705e-02	6.681574239713774510e-01
1.346499102333931740e-02	6.681574239713774510e-01
1.346499102333931740e-02	6.833631484794275845e-01
1.436265709156193948e-02	6.833631484794275845e-01
1.436265709156193948e-02	7.048300536672629235e-01
1.526032315978455983e-02	7.048300536672629235e-01
1.526032315978455983e-02	7.075134168157424241e-01
1.615798922800718018e-02	7.075134168157424241e-01
1.615798922800718018e-02	7.218246869409660205e-01
1.705565529622980400e-02	7.218246869409660205e-01
1.705565529622980400e-02	7.236135957066189839e-01
1.795332136445242435e-02	7.236135957066189839e-01
1.795332136445242435e-02	7.298747763864043003e-01
1.885098743267504470e-02	7.298747763864043003e-01
1.885098743267504470e-02	7.370304114490161540e-01
1.974865350089766505e-02	7.370304114490161540e-01
1.974865350089766505e-02	7.388193202146690064e-01
2.064631956912028887e-02	7.388193202146690064e-01
2.064631956912028887e-02	7.558139534883721034e-01
2.244165170556552957e-02	7.558139534883721034e-01
2.244165170556552957e-02	7.737030411449016265e-01
2.333931777378814992e-02	7.737030411449016265e-01
2.333931777378814992e-02	7.754919499105545899e-01
2.423698384201077027e-02	7.754919499105545899e-01
2.423698384201077027e-02	7.763864042933810161e-01
2.513464991023339409e-02	7.763864042933810161e-01
2.513464991023339409e-02	7.969588550983899289e-01
2.603231597845601444e-02	7.969588550983899289e-01
2.603231597845601444e-02	7.978533094812164661e-01
2.692998204667863479e-02	7.978533094812164661e-01
2.692998204667863479e-02	7.996422182468694295e-01
2.872531418312387896e-02	7.996422182468694295e-01
2.872531418312387896e-02	8.005366726296958557e-01
