1.125143513203214762e-01	8.691037735849056478e-01
1.125143513203214762e-01	8.702830188679244738e-01
1.136624569460390338e-01	8.702830188679244738e-01
1.136624569460390338e-01	8.714622641509434109e-01
1.159586681974741629e-01	8.714622641509434109e-01
1.159586681974741629e-01	8.726415094339622369e-01
1.171067738231917343e-01	8.726415094339622369e-01
1.171067738231917343e-01	8.738207547169811740e-01
1.205510907003444349e-01	8.738207547169811740e-01
1.205510907003444349e-01	8.750000000000000000e-01
1.308840413318025364e-01	8.750000000000000000e-01
1.308840413318025364e-01	8.761792452830188260e-01
1.320321469575200801e-01	8.761792452830188260e-01
1.320321469575200801e-01	8.773584905660377631e-01
1.331802525832376516e-01	8.773584905660377631e-01
1.331802525832376516e-01	8.785377358490565891e-01
1.343283582089552231e-01	8.785377358490565891e-01
1.343283582089552231e-01	8.797169811320755262e-01
1.389207807118254812e-01	8.797169811320755262e-01
1.389207807118254812e-01	8.832547169811321153e-01
1.423650975889781956e-01	8.832547169811321153e-01
1.423650975889781956e-01	8.844339622641509413e-01
1.435132032146957393e-01	8.844339622641509413e-01
1.435132032146957393e-01	8.856132075471697673e-01
1.446613088404133107e-01	8.856132075471697673e-01
1.446613088404133107e-01	8.891509433962264675e-01
1.515499425947187118e-01	8.891509433962264675e-01
1.515499425947187118e-01	8.903301886792452935e-01
1.526980482204362832e-01	8.903301886792452935e-01
1.526980482204362832e-01	8.950471698113207086e-01
1.584385763490241128e-01	8.950471698113207086e-01
1.584385763490241128e-01	8.962264150943396457e-01
1.595866819747416843e-01	8.962264150943396457e-01
1.595866819747416843e-01	8.985849056603774088e-01
1.699196326061997719e-01	8.985849056603774088e-01
1.699196326061997719e-01	8.997641509433962348e-01
1.710677382319173434e-01	8.997641509433962348e-01
1.710677382319173434e-01	9.009433962264150608e-01
1.733639494833524586e-01	9.009433962264150608e-01
1.733639494833524586e-01	9.021226415094339979e-01
1.756601607347876015e-01	9.021226415094339979e-01
1.756601607347876015e-01	9.033018867924528239e-01
1.814006888633754311e-01	9.033018867924528239e-01
1.814006888633754311e-01	9.044811320754716499e-01
1.836969001148105740e-01	9.044811320754716499e-01
1.836969001148105740e-01	9.115566037735849392e-01
1.848450057405281177e-01	9.115566037735849392e-01
1.848450057405281177e-01	9.139150943396225912e-01
1.859931113662456892e-01	9.139150943396225912e-01
1.859931113662456892e-01	9.150943396226415283e-01
1.917336394948335188e-01	9.150943396226415283e-01
1.917336394948335188e-01	9.162735849056603543e-01
1.974741676234213483e-01	9.162735849056603543e-01
1.974741676234213483e-01	9.186320754716981174e-01
2.020665901262916064e-01	9.186320754716981174e-01
2.020665901262916064e-01	9.198113207547169434e-01
2.043628013777267494e-01	9.198113207547169434e-01
2.043628013777267494e-01	9.233490566037735325e-01
2.055109070034443208e-01	9.233490566037735325e-01
2.055109070034443208e-01	9.245283018867924696e-01
2.066590126291618923e-01	9.245283018867924696e-01
2.066590126291618923e-01	9.257075471698112956e-01
2.089552238805970075e-01	9.257075471698112956e-01
2.089552238805970075e-01	9.268867924528302327e-01
2.146957520091848370e-01	9.268867924528302327e-01
2.146957520091848370e-01	9.292452830188678847e-01
2.158438576349024085e-01	9.292452830188678847e-01
2.158438576349024085e-01	9.316037735849056478e-01
2.204362801377726666e-01	9.316037735849056478e-01
2.204362801377726666e-01	9.327830188679244738e-01
2.250287026406429525e-01	9.327830188679244738e-01
2.250287026406429525e-01	9.339622641509434109e-01
2.319173363949483258e-01	9.339622641509434109e-01
2.319173363949483258e-01	9.351415094339622369e-01
2.330654420206658972e-01	9.351415094339622369e-01
2.330654420206658972e-01	9.363207547169811740e-01
2.353616532721010401e-01	9.363207547169811740e-01
2.353616532721010401e-01	9.375000000000000000e-01
2.365097588978186116e-01	9.375000000000000000e-01
2.365097588978186116e-01	9.386792452830188260e-01
2.456946039035591278e-01	9.386792452830188260e-01
2.456946039035591278e-01	9.398584905660377631e-01
2.502870264064294137e-01	9.398584905660377631e-01
2.502870264064294137e-01	9.410377358490565891e-01
2.606199770378874736e-01	9.410377358490565891e-01
2.606199770378874736e-01	9.422169811320755262e-01
2.755453501722158194e-01	9.422169811320755262e-01
2.755453501722158194e-01	9.433962264150943522e-01
2.801377726750861052e-01	9.433962264150943522e-01
2.801377726750861052e-01	9.457547169811321153e-01
2.904707233065442207e-01	9.457547169811321153e-01
2.904707233065442207e-01	9.469339622641509413e-01
3.088404133180252531e-01	9.469339622641509413e-01
3.088404133180252531e-01	9.481132075471697673e-01
3.122847301951779397e-01	9.481132075471697673e-01
3.122847301951779397e-01	9.492924528301887044e-01
3.157290470723306819e-01	9.492924528301887044e-01
3.157290470723306819e-01	9.504716981132075304e-01
3.203214695752009122e-01	9.504716981132075304e-01
3.203214695752009122e-01	9.528301886792452935e-01
3.249138920780711981e-01	9.528301886792452935e-01
3.249138920780711981e-01	9.540094339622641195e-01
3.409873708381170876e-01	9.540094339622641195e-01
3.409873708381170876e-01	9.551886792452830566e-01
3.421354764638346868e-01	9.551886792452830566e-01
3.421354764638346868e-01	9.563679245283018826e-01
3.559127439724454889e-01	9.563679245283018826e-01
3.559127439724454889e-01	9.575471698113207086e-01
3.754305396096440650e-01	9.575471698113207086e-01
3.754305396096440650e-01	9.587264150943396457e-01
3.765786452353616642e-01	9.587264150943396457e-01
3.765786452353616642e-01	9.599056603773584717e-01
3.846153846153846367e-01	9.599056603773584717e-01
3.846153846153846367e-01	9.622641509433962348e-01
